source_gateway,counterparty_address,counterparty_label,interaction_count,total_volume_usd,volume_in_usd,volume_out_usd,stablecoin_transfers,source
0x Exchange,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether: WETH Token [0xc02aaa],63284,204627629.62653822,68643945.33263871,135983684.2938995,0,v2
0x Exchange,0x0000000000000000000000000000000000000000,Burn Address [0x000000],63284,204604261.3528868,135968869.9749194,68635391.37796739,0,v2
0x Exchange,0x51c72848c68a965f66fa7a88855f9f7784502a7f,Wintermute Market Making [0x51c728],9078,81697551.04724967,21498747.801285483,60198803.245964184,0,v2
0x Exchange,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,Uniswap: V3 USDC-WETH (0.05%) Liquidity Pool  [0x88e6a0],13069,74629426.32445028,35583508.17757104,39045918.14687924,3429,v2
0x Exchange,0x74de5d4fcbf63e00296fd95d33236b9794016631,MetaMask [0x74de5d],27077,37876312.98423756,15979707.710526178,21896605.273711383,0,v2
0x Exchange,0x3416cf6c708da44db2624d63ea0aaef7113527c6,Uniswap: V3 USDC-USDT (0.01%) Liquidity Pool  [0x3416cf],2293,24853011.95323628,12681958.14785163,12171053.805384649,2293,v2
0x Exchange,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,0x: Exchange Proxy Flash Wallet [0x22f9dc],63197,24502609.70309788,0.0,24502609.70309788,0,v2
0x Exchange,0x11b815efb8f581194ae79006d24e0d814b7697f6,Uniswap: V3 WETH-USDT (0.05%) Liquidity Pool  [0x11b815],8377,16390353.808387803,7852418.204020023,8537935.60436778,2789,v2
0x Exchange,0x4585fe77225b41b697c938b018e2ac67ac5a20c0,Uniswap: V3 WBTC-WETH (0.05%) Liquidity Pool  [0x4585fe],1952,14705095.198080838,6898652.479300108,7806442.718780729,0,v2
0x Exchange,0xa2fde9de6e6ebfe068d3ec0b515669817a9c3808,​​🤖 DEX Aggregator [0xa2fde9],41265,11479818.356041009,11479818.356041009,0.0,0,v2
0x Exchange,0xddfe0b953e0c88aaa8f01f769ffeb8c856e80f51,​​Trading Bot [0xddfe0b],21,11249890.224192534,6471150.621976829,4778739.602215704,0,v2
0x Exchange,0xc3fb23b2a11dc9244b2bf4aa9c6d87d615828dda,Token Millionaire [0xc3fb23],12,8909536.632823946,6313400.534976201,2596136.0978477444,0,v2
0x Exchange,0x56534741cd8b152df6d48adf7ac51f75169a83b2,Uniswap: V3 WBTC-USDT (0.05%) Liquidity Pool  [0x565347],482,8800479.16875393,3502603.5452130185,5297875.62354091,275,v2
0x Exchange,0x584cd92b438479ea1957c3ea649e62e797dc3749,​​Yield Farmer [0x584cd9],1,7622569.937929108,7622569.937929108,0.0,0,v2
0x Exchange,0x202a6012894ae5c288ea824cbc8a9bfb26a49b93,Uniswap: V3 WETH-WEETH (0.01%) Liquidity Pool  [0x202a60],343,7546415.853759043,448751.694821998,7097664.158937045,0,v2
0x Exchange,0xe1bafb5f16d8829d7b35309db6aaf57a882c9511,High Balance [0xe1bafb],79,7071848.115748945,4465801.507528896,2606046.6082200482,0,v2
0x Exchange,0x127452f3f9cdc0389b0bf59ce6131aa3bd763598,Uniswap: V3 WETH-SOLW (0.3%) Liquidity Pool  [0x127452],383,6940311.048704481,473513.7587436639,6466797.2899608165,0,v2
0x Exchange,0x109830a1aaad605bbf02a9dfa7b0b92ec2fb7daa,Uniswap: V3 WSTETH-WETH (0.01%) Liquidity Pool  [0x109830],796,6583677.179963203,3496286.2773526637,3087390.90261054,0,v2
0x Exchange,0x5777d92f208679db4b9778590fa3cab3ac9e2168,Uniswap: V3 DAI-USDC (0.01%) Liquidity Pool  [0x5777d9],1135,6333174.512802545,3400424.0250178785,2932750.4877846665,1135,v2
0x Exchange,0xa339d279e0a3a9ede11eceac2ec9529eebdae12c,[0xa339d2],3,6264326.770085938,6264326.770085938,0.0,0,v2
0x Exchange,0x338781ca05f3e604a47707cde312d33730274ad7,High Balance [0x338781],157,6187667.580400699,1766661.1140115142,4421006.466389185,0,v2
0x Exchange,0x8c463874382b7f8582ed01650f8b30a82690612f,​​Trading Bot [0x8c4638],200,6048031.114077319,6021744.797298658,26286.316778661938,0,v2
0x Exchange,0x382ffce2287252f930e1c8dc9328dac5bf282ba1,Coinbase: Wallet Swap Service Fees [0x382ffc],2239,5945082.787044759,3977615.6587485354,1967467.1282962232,0,v2
0x Exchange,0xe8f7c89c5efa061e340f2d2f206ec78fd8f7e124,Uniswap: V3 WBTC-CBBTC (0.01%) Liquidity Pool  [0xe8f7c8],173,5884845.158332357,1878700.251784548,4006144.906547809,0,v2
0x Exchange,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,Uniswap: V3 WETH-USDT (0.3%) Liquidity Pool  [0x4e68cc],532,5331206.295986233,2444682.7303991388,2886523.565587095,171,v2
0x Exchange,0x99ac8ca7087fa4a2a1fb6357269965a2014abc35,Uniswap: V3 WBTC-USDC (0.3%) Liquidity Pool  [0x99ac8c],95,5159989.321921307,3473668.595500978,1686320.7264203285,34,v2
0x Exchange,0x51e49ce1f4ace38ac815cfe2cef14397cd9932fb,Token Millionaire [0x51e49c],20,4860914.080920125,3705452.6452694107,1155461.4356507147,0,v2
0x Exchange,0x3004892cf2946356e8e4570a94748afdff86681c,High Balance [0x300489],2583,4147852.519308575,2161213.6739986786,1986638.8453098964,0,v2
0x Exchange,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,Uniswap: V3 USDC-WETH (0.3%) Liquidity Pool  [0x8ad599],598,3836933.7570309173,1796217.446956678,2040716.310074239,157,v2
0x Exchange,0x807cf9a772d5a3f9cefbc1192e939d62f0d9bd38,ParaSwap: Pool10 Market Maker [0x807cf9],2600,3341257.8470423426,1741151.7252244803,1600106.1218178624,0,v2
0x Exchange,0xfeeda5a996a6e603b64d113460723a3443960169,​​Trading Bot [0xfeeda5],1102,2907684.663354632,1462955.4479319465,1444729.2154226855,0,v2
0x Exchange,0x8899faed2e1b0e9b7f41e08b79be71ec3d1f9ec1,​​Bridge User [0x8899fa],4,2722118.8531589154,2722118.8531589154,0.0,0,v2
0x Exchange,0xa6cc3c2531fdaa6ae1a3ca84c2855806728693e8,Uniswap: V3 LINK-WETH (0.3%) Liquidity Pool  [0xa6cc3c],114,2565657.9959889045,1651622.2331373154,914035.7628515889,0,v2
0x Exchange,0x9a772018fbd77fcd2d25657e5c547baff3fd7d16,Uniswap: V3 WBTC-USDC (0.05%) Liquidity Pool  [0x9a7720],282,2501043.999079681,1110194.8233385275,1390849.1757411533,83,v2
0x Exchange,0x67336cec42645f55059eff241cb02ea5cc52ff86,​​Trading Bot [0x67336c],1059,2307830.9113434907,740506.753439741,1567324.1579037497,0,v2
0x Exchange,0x48da0965ab2d2cbf1c17c09cfb5cbe67ad5b1406,Uniswap: V3 DAI-USDT (0.01%) Liquidity Pool  [0x48da09],263,2233741.9726579115,888581.159416279,1345160.8132416324,263,v2
0x Exchange,0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb,Uniswap: V3 AAVE-WETH (0.3%) Liquidity Pool  [0x5ab53e],144,2070623.016336245,408711.37382435356,1661911.6425118914,0,v2
0x Exchange,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,Uniswap: V3 WBTC-WETH (0.3%) Liquidity Pool  [0xcbcdf9],185,2052721.8873117014,1095690.1397616346,957031.7475500668,0,v2
0x Exchange,0xae750560b09ad1f5246f3b279b3767afd1d79160,Uniswap: V3 PEAS-DAI (1%) Liquidity Pool  [0xae7505],801,2041391.8140404872,164288.147070852,1877103.666969635,801,v2
0x Exchange,0xfa4fc4ec2f81a4897743c5b4f45907c02ce06199,👤 DCF GOD [0xfa4fc4],2,2027403.4028615733,1455564.5187025762,571838.8841589972,0,v2
0x Exchange,0xc2eab7d33d3cb97692ecb231a5d0e4a649cb539d,Uniswap: V2 MOG-WETH Liquidity Pool  [0xc2eab7],381,1998241.0060656057,1184460.6117922242,813780.3942733813,0,v2
0x Exchange,0xc3db44adc1fcdfd5671f555236eae49f4a8eea18,Uniswap: V3 ENA-WETH (0.3%) Liquidity Pool  [0xc3db44],142,1979957.5220327575,486863.1721513581,1493094.3498813994,0,v2
0x Exchange,0xbb289bc97591f70d8216462df40ed713011b968a,​​Alphalab Capital: Market Maker [0xbb289b],716,1940324.8309968724,876458.7379174817,1063866.0930793907,0,v2
0x Exchange,0xd1668fb5f690c59ab4b0cabad0f8c1617895052b,ETH Millionaire [0xd1668f],1,1891867.1746681975,1891867.1746681975,0.0,0,v2
0x Exchange,0x0a009741192aa0bffe53b376e000ce7435f00012,[0x0a0097],22,1867386.4884900348,1620209.769440748,247176.71904928688,0,v2
0x Exchange,0x408d3cfbcb3b8b391b3badddfa8fa4626eb56f4d,High Balance [0x408d3c],4,1829260.0015315479,1478348.0997795435,350911.90175200446,0,v2
0x Exchange,0x2982d3295a0e1a99e6e88ece0e93ffdfc5c761ae,Uniswap: V3 WTAO-WETH (0.3%) Liquidity Pool  [0x2982d3],206,1821010.9868798843,873867.2673356776,947143.7195442065,0,v2
0x Exchange,0x011fd39a99b6c66efaa495496f2ec8a760a378c7,[0x011fd3],17,1807464.440409063,590253.5074313164,1217210.9329777465,0,v2
0x Exchange,0xa8a29bc8816e19d2b41cdaae48bd602180b0ff3e,​​Trading Bot [0xa8a29b],4,1795739.3130761152,1795739.3130761152,0.0,0,v2
0x Exchange,0x9db9e0e53058c89e5b94e29621a205198648425b,Uniswap: V3 WBTC-USDT (0.3%) Liquidity Pool  [0x9db9e0],50,1769413.1726503395,469065.79059282504,1300347.3820575145,29,v2
0x Exchange,0x6dcba3657ee750a51a13a235b4ed081317da3066,Uniswap: V3 BERASTONE-WETH (0.05%) Liquidity Pool  [0x6dcba3],170,1675765.2060198644,172887.25870683425,1502877.9473130303,0,v2
0x Exchange,0x73a38006d23517a1d383c88929b2014f8835b38b,Uniswap: V3 TBTC-WBTC (0.01%) Liquidity Pool  [0x73a380],100,1445927.97916848,1044315.3844477087,401612.5947207713,0,v2
0x Exchange,0xdb63e71ca7ebdb47a8be07550d534903a12322c6,​​Trading Bot [0xdb63e7],10,1425982.313723279,952504.2748335862,473478.03888969275,0,v2
0x Exchange,0xb02f39e382c90160eb816de5e0e428ac771d77b5,MEV: Trading Bot [0xb02f39],341,1340858.755475156,213491.88601392336,1127366.8694612326,0,v2
0x Exchange,0x48916626024d17f58836b330821c4e45d6c8266c,[0x489166],10,1320406.9671453112,1141903.8798327362,178503.08731257485,0,v2
0x Exchange,0xfacc03d1108cdae8226035c28f77ea3a4a89f86d,[0xfacc03],1,1188697.3812046044,1188697.3812046044,0.0,0,v2
0x Exchange,0xc4ce8e63921b8b6cbdb8fcb6bd64cc701fb926f2,Uniswap: V3 CULT-WETH (1%) Liquidity Pool  [0xc4ce8e],305,1153156.7355484678,436713.52527104947,716443.2102774183,0,v2
0x Exchange,0x704ad8d95c12d7fea531738faa94402725acb035,Uniswap: V2 JOE-WETH Liquidity Pool  [0x704ad8],593,1091446.1840239337,669322.2692442667,422123.91477966704,0,v2
0x Exchange,0xfb4cb868727d9622258bf2b26a8cfc95f6742669,hughkarpet.eth* [0xfb4cb8],1,1079939.0607780959,1079939.0607780959,0.0,0,v2
0x Exchange,0x04708077eca6bb527a5bbbd6358ffb043a9c1c14,Uniswap: V3 WETH-METH (0.05%) Liquidity Pool  [0x047080],40,1059247.9380002918,75530.79778793697,983717.140212355,0,v2
0x Exchange,0xe8c6c9227491c0a8156a0106a0204d881bb7e531,Uniswap: V3 MKR-WETH (0.3%) Liquidity Pool  [0xe8c6c9],66,1000697.7360065938,310377.6044174823,690320.1315891115,0,v2
0x Exchange,0x634df2dc7b47999e23ca84acf76a5e861b91f60a,High Balance [0x634df2],3,997892.1300484451,654592.8243162433,343299.3057322018,0,v2
0x Exchange,0xcc529ebfee1257eaa43a1d19d5cdc7bf57a30193,paninaro.eth [0xcc529e],8,949576.4766306991,471927.4922875614,477648.98434313777,0,v2
0x Exchange,0x52c77b0cb827afbad022e6d6caf2c44452edbc39,Uniswap: V2 WETH-SPX Liquidity Pool  [0x52c77b],330,926384.836848391,474346.56093169627,452038.2759166947,0,v2
0x Exchange,0x4f7dd098060f64e698efde35d5e4eda655f65f07,Former Smart Trader [0x4f7dd0],12,924619.8934121358,0.0,924619.8934121358,0,v2
0x Exchange,0x60594a405d53811d3bc4766596efd80fd545a270,Uniswap: V3 DAI-WETH (0.05%) Liquidity Pool  [0x60594a],979,888120.0576059201,443257.1900654223,444862.86754049774,472,v2
0x Exchange,0x553e9c493678d8606d6a5ba284643db2110df823,Uniswap: V3 RETH-WETH (0.01%) Liquidity Pool  [0x553e9c],233,879688.1565059118,588972.9192674642,290715.2372384477,0,v2
0x Exchange,0x7138eae57e8a214f7297e5e67bb6e183df3572d5,Uniswap: V3 DINERO-WETH (0.3%) Liquidity Pool  [0x7138ea],252,879015.7911524593,216246.9384176628,662768.8527347965,0,v2
0x Exchange,0xf34b1bf36728dbee1ab4737134a6133680eaaa08,​​Yield Farmer [0xf34b1b],7,875287.8154769194,875287.8154769194,0.0,0,v2
0x Exchange,0xc3c606f0d97743935349f3dc2e3b47d4e8b47afb,High Balance [0xc3c606],4,856312.2539008118,856312.2539008118,0.0,0,v2
0x Exchange,0xf359492d26764481002ed88bd2acae83ca50b5c9,Uniswap: V3 TEL-WETH (0.3%) Liquidity Pool  [0xf35949],202,844490.0831943726,423654.6539627876,420835.429231585,0,v2
0x Exchange,0xff8ba4d1fc3762f6154cc942ccf30049a2a0cec6,​​Tokka Labs: Arbitrage Strategist [0xff8ba4],862,835437.3494956798,292962.3352529549,542475.014242725,0,v2
0x Exchange,0xdc75e957e13487224c273fba04b2a4cf9a325a57,Uniswap: V3 TREE-WETH (0.3%) Liquidity Pool  [0xdc75e9],416,824360.8069666647,349049.0870301038,475311.7199365609,0,v2
0x Exchange,0x7858e59e0c01ea06df3af3d20ac7b0003275d4bf,Uniswap: V3 USDC-USDT (0.05%) Liquidity Pool  [0x7858e5],65,792922.9247875736,417713.1136086311,375209.81117894256,65,v2
0x Exchange,0x30ea22c879628514f1494d4bbfef79d21a6b49a2,Uniswap: V3 WETH-SWETH (0.05%) Liquidity Pool  [0x30ea22],190,784228.3114933694,153778.57928983774,630449.7322035317,0,v2
0x Exchange,0x473d3a2005499301dc353afa9d0c9c5980b5188c,👤 yieldfarming [0x473d3a],9,748769.0453118068,743838.2381415062,4930.807170300599,0,v2
0x Exchange,0x7b1e5d984a43ee732de195628d20d05cfabc3cc7,Uniswap: V3 WETH-ONDO (0.3%) Liquidity Pool  [0x7b1e5d],213,725996.9532096677,295578.7324183773,430418.22079129046,0,v2
0x Exchange,0xa8ae0747fda02fa31ac6faae45bbb1c3aa849882,High Balance [0xa8ae07],381,725231.5984160868,390581.03111363907,334650.56730244774,0,v2
0x Exchange,0x88051b0eea095007d3bef21ab287be961f3d8598,Uniswap: V3 OHM-WETH (0.3%) Liquidity Pool  [0x88051b],198,714976.7013092982,282995.6139122505,431981.08739704767,0,v2
0x Exchange,0x0b599ebf4e05af48b56d38e2dde520570c366460,Uniswap: V3 WBTC-LBTC (0.01%) Liquidity Pool  [0x0b599e],112,710927.9400041099,40074.785661838265,670853.1543422716,0,v2
0x Exchange,0xee9536e8aea9384f1a8ddf655a7e9ee4579a160f,Token Millionaire [0xee9536],5,705182.2981328283,460890.8656123766,244291.43252045172,0,v2
0x Exchange,0xd3e9895230e8fb1460852f6cda3c4b926fbc29d8,Uniswap: V3 CHEX-WETH (1%) Liquidity Pool  [0xd3e989],162,697178.0474425567,233203.60751530257,463974.4399272541,0,v2
0x Exchange,0x6c6bc977e13df9b0de53b251522280bb72383700,Uniswap: V3 DAI-USDC (0.05%) Liquidity Pool  [0x6c6bc9],16,693533.6916329816,253111.5814307698,440422.1102022119,16,v2
0x Exchange,0x5bdd6864e913009c4bdf7d894b7282c7307a01dc,[0x5bdd68],19,693288.0857970627,170932.9824134028,522355.1033836599,0,v2
0x Exchange,0xa3f558aebaecaf0e11ca4b2199cc5ed341edfd74,Uniswap: V3 LDO-WETH (0.3%) Liquidity Pool  [0xa3f558],44,688818.5562265214,594668.3282214426,94150.22800507877,0,v2
0x Exchange,0xe6a52260694aa80fa0ca152acdc868dea4566f2a,emotionalsupportanimal.eth [0xe6a522],41,655348.6697827699,451204.5337803088,204144.13600246102,0,v2
0x Exchange,0xaa7577a7a27aa7fcf6d0ec481b87df3ad0f6a88e,👤 jez [0xaa7577],6,643036.4767099405,642487.7955476908,548.6811622496864,0,v2
0x Exchange,0xc6bf059aabef5668c32ebeef3dae82e59d4ebc4a,wallet22.eth [0xc6bf05],7,638914.2471621607,638914.2471621607,0.0,0,v2
0x Exchange,0x05fab50dc7b992f1b4207c2d3fe3b49c4a8f9d0f,ETH Millionaire [0x05fab5],1,628683.7433910789,628683.7433910789,0.0,0,v2
0x Exchange,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,Uniswap: V2 USDC-WETH Liquidity Pool  [0xb4e16d],1139,628196.4098373558,437934.93807706935,190261.47176028648,6,v2
0x Exchange,0x308c6fbd6a14881af333649f17f2fde9cd75e2a6,Uniswap: V2 DOGE-WETH Liquidity Pool  [0x308c6f],437,627170.5659808153,459315.7806418025,167854.78533901277,0,v2
0x Exchange,0xd1d5a4c0ea98971894772dcd6d2f1dc71083c44e,Uniswap: V3 LQTY-WETH (0.3%) Liquidity Pool  [0xd1d5a4],400,616646.3325099249,166421.6441587525,450224.68835117243,0,v2
0x Exchange,0x2aeee741fa1e21120a21e57db9ee545428e683c9,Uniswap: V2 WETH-GME Liquidity Pool  [0x2aeee7],178,609843.8110236113,283799.66412871855,326044.14689489274,0,v2
0x Exchange,0x7e8883a05c2e82db78ed1240bfa4764cf7327169,[0x7e8883],1,608445.3547646791,608445.3547646791,0.0,0,v2
0x Exchange,0x510100d5143e011db24e2aa38abe85d73d5b2177,Uniswap: V3 RLB-WETH (0.3%) Liquidity Pool  [0x510100],157,598443.7826813299,405895.8819661374,192547.9007151925,0,v2
0x Exchange,0x35465d7b8ec8f28b06c90ab562c85a012337f687,Uniswap: V2 SBET-WETH Liquidity Pool  [0x35465d],214,596466.7805378424,184694.52608980282,411772.2544480396,0,v2
0x Exchange,0x7a14502ad4a672c5a530ff299353242ed755e24d,gluetreasury.eth [0x7a1450],1,586529.2851836666,586529.2851836666,0.0,0,v2
0x Exchange,0xe3170d65018882a336743a9c396c52ea4b9c5563,Uniswap: V3 DMT-WETH (0.3%) Liquidity Pool  [0xe3170d],116,581964.2950516433,331623.75633892266,250340.53871272062,0,v2
0x Exchange,0x7c706586679af2ba6d1a9fc2da9c6af59883fdd3,Uniswap: V3 WETH-SPX (0.3%) Liquidity Pool  [0x7c7065],265,566442.8520700635,276292.0190899999,290150.83298006357,0,v2
0x Exchange,0x27941a235804f33d81adabb2d56589c5f6ea6556,Uniswap: V3 SYRUP-WETH (1%) Liquidity Pool  [0x27941a],135,555509.7430256009,206070.25442349358,349439.48860210733,0,v2
Aave V3 Pool,0xb1c7a10029449708a67696414f70556209e69c39,[0xb1c7a1],1,928.9624010452046,928.9624010452046,0.0,0,v2
Aave V3 Pool,0x0000000000000000000000000000000000000000,Burn Address [0x000000],2,311.49127099365984,311.49127099365984,0.0,0,v2
Aave V3 Pool,0x60164f0e7b0e05cea73809c55b098d5c5d017328,[0x60164f],2,199.9205848832278,199.9205848832278,0.0,0,v2
Aave V3 Pool,0xbb9196eb6465d8bc7ad7169f2b8038daa5b7d46c,[0xbb9196],1,138.4832863298411,138.4832863298411,0.0,1,v2
Aave V3 Pool,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,Coinbase [0xa9d1e0],1,12.702586520629833,12.702586520629833,0.0,0,v2
Aave V3 Pool,0x8c05830a9549a3bfe85f18fe2453fe3162445a8d,Uniswap: V2 TOR-WETH Liquidity Pool  [0x8c0583],2,11.035945085559124,11.035945085559124,0.0,0,v2
Aave V3 Pool,0xd2a23558c8193a2eef56d5a823ab9544a970ffb6,[0xd2a235],1,8.141982617600242,8.141982617600242,0.0,0,v2
Aave V3 Pool,0xaaf54e9ee712b3e42bccba4bd2567067e3a408a4,[0xaaf54e],1,2.999415081891949,2.999415081891949,0.0,1,v2
Aave V3 Pool,0x9eca6cef73799402a1afe4779f588f03034c5d0f,TrailsBalanceInjector [0x9eca6c],2,1.7848834447118125,1.7848834447118125,0.0,2,v2
Aave V3 Pool,0x68aa6127d7a42623bd7ab1194e395aa35fb40e00,[0x68aa61],2,1.0003710616568122,1.0003710616568122,0.0,2,v2
Aave V3 Pool,0x0b73181912b410fd144b4714313270d434cc8e34,[0x0b7318],1,1.0003700617866855,1.0003700617866855,0.0,1,v2
Aave V3 Pool,0x5e7b51b494f494eb776b0496fe250b3b9982a44e,[0x5e7b51],1,0.9997689552695079,0.9997689552695079,0.0,1,v2
Aave V3 Pool,0xa05a3380889115bf313f1db9d5f335157be4d816,​​🤖 Everclear: WETH Bridge [0xa05a33],1,0.42162890842136547,0.42162890842136547,0.0,1,v2
Aave V3 Pool,0x3a4336c4ee456a354137da2dffd644557f820da5,[0x3a4336],1,0.010003700617866856,0.010003700617866856,0.0,1,v2
Aave V3 Pool,0x191c9dc2cd214b6497fa32c5ca7792f807842de3,[0x191c9d],2,0.00218228027836668,0.00218228027836668,0.0,1,v2
Binance Hot Wallet,0xeae7380dd4cef6fbd1144f49e4d1e6964258a4f4,Binance: Wintermute Trading Deposit [0xeae738],90181,137757454910.0839,137757454910.0839,0.0,16120,v2
Binance Hot Wallet,0x21a31ee1afc51d94c2efccaa2092ad1028285549,Binance 15 [0x21a31e],29219,134465522492.21205,743.4352402372638,134465521748.77681,1232,v2
Binance Hot Wallet,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,Binance [0xdfd529],29445,130600764270.51114,1519.3560412204426,130600762751.15509,1186,v2
Binance Hot Wallet,0xf977814e90da44bfa03b6295a0616a897441acec,Binance: Reserve Address [0xf97781],7383,95640596285.11456,31964732245.96273,63675864039.15184,0,v2
Binance Hot Wallet,0x9696f59e4d72e237be84ffd425dcad154bf96976,Binance 18 [0x9696f5],1152,75726406898.61649,605.6027260477956,75726406293.01376,615,v2
Binance Hot Wallet,0x56eddb7aa87536c09ccc2793473599fd21a8b17f,Binance 17 [0x56eddb],1118,75714129409.1259,101.2906052421842,75714129307.8353,668,v2
Binance Hot Wallet,0x4976a4a02f38326660d17bf34b431dc6e2eb2327,Binance [0x4976a4],538,27123451203.624893,0.0,27123451203.624893,0,v2
Binance Hot Wallet,0xcde5d48fca07f9c52300d2e65632dd71ed169b90,Binance: Deposit [0xcde5d4],16154,22645178354.299973,22645178354.299973,0.0,687,v2
Binance Hot Wallet,0xe69f81b825d7dc31ee9becef4dbeab5cf30e3abb,Binance: Deposit [0xe69f81],6027,22262152295.544544,21748472513.42305,513679782.12149364,1911,v2
Binance Hot Wallet,0xf2eb2aa3727187edd69285ce7e7fdfe2e494abce,Binance: Deposit [0xf2eb2a],64,13669588779.682886,13669588779.682886,0.0,26,v2
Binance Hot Wallet,0x5a52e96bacdabb82fd05763e25335261b270efcb,Binance [0x5a52e9],851,13275543403.352219,13275543403.352219,0.0,0,v2
Binance Hot Wallet,0x483a910a7479af5bd1333014af97ee5c733a7052,Binance: Deposit [0x483a91],5373,12294337404.632559,12294337404.632559,0.0,2609,v2
Binance Hot Wallet,0x0b2fdf416cf2951499de9a1adac65c8e9907c8c2,Binance: Deposit [0x0b2fdf],7942,10843766737.763449,10843766737.763449,0.0,6299,v2
Binance Hot Wallet,0xc29bf263bded90b43585dafe876d4e9808eb56fe,Binance: Deposit [0xc29bf2],972,9374612606.02511,9374612606.02511,0.0,639,v2
Binance Hot Wallet,0xed9b63d1d4efa9ae415854486400c9354227bcdd,​​🏦 Ceffu: Deposit [0xed9b63],410,8316827529.609556,0.0,8316827529.609556,64,v2
Binance Hot Wallet,0x79141b5e4ef640f891934e785328c8c49f5b0f99,Binance: Deposit [0x79141b],952,8283593696.87921,8283593696.87921,0.0,620,v2
Binance Hot Wallet,0x1bf7a9e3a364e7f5761345837f222cd93e230c4f,Binance: Wallet [0x1bf7a9],19023,7887911647.178406,7887911647.178406,0.0,1517,v2
Binance Hot Wallet,0x13f12f5d8b269197be17f0ad4f0a5b27463c7839,Binance: Deposit [0x13f12f],229,7310712817.89724,7310712817.89724,0.0,172,v2
Binance Hot Wallet,0xc17a40852e4bfe04bc81af355fdf132c539ba753,Binance: Deposit [0xc17a40],142670,7271467567.858334,7271467567.858334,0.0,0,v2
Binance Hot Wallet,0x9a21cf1552630a00eed185f3aaf7af3751226e42,Binance: Cumberland Deposit [0x9a21cf],1125,6271603121.076513,6271603121.076513,0.0,846,v2
Binance Hot Wallet,0x2b5431e034ace47318edfdd4f693224562c27c6e,Binance: Deposit [0x2b5431],13110,5981077340.260207,5981077340.260207,0.0,7275,v2
Binance Hot Wallet,0x112c5698e6ce9ab30ad4654de9005c2481f3e333,Binance: Deposit [0x112c56],2754,5390322394.733492,5390322394.733492,0.0,1701,v2
Binance Hot Wallet,0xe67821b76985007b4cf744b0f045c8933b3e91d9,Binance: Deposit [0xe67821],4250,5377209822.696677,5377209822.696677,0.0,1994,v2
Binance Hot Wallet,0xf8191d98ae98d2f7abdfb63a9b0b812b93c873aa,Wintermute Market Making [0xf8191d],6730,5293038156.273378,0.0,5293038156.273378,341,v2
Binance Hot Wallet,0x51c72848c68a965f66fa7a88855f9f7784502a7f,Wintermute Market Making [0x51c728],5408,5125153485.783662,0.0,5125153485.783662,1336,v2
Binance Hot Wallet,0xa9c61fe59b5702b1d382fd1d5e495887ff34c21d,Binance: Deposit [0xa9c61f],18291,4892478495.173787,4892478495.173787,0.0,1361,v2
Binance Hot Wallet,0x27bffb0f09c18539f9a47a39958bb149fe42a155,Binance: Auros Global Deposit [0x27bffb],25235,4843019652.2206,4843019652.2206,0.0,6578,v2
Binance Hot Wallet,0xf6a834c4e4d02e810fc5883cec7aac959405e2a7,Binance: Deposit [0xf6a834],2824,4726342757.100934,4726342757.100934,0.0,1228,v2
Binance Hot Wallet,0xecf0e8a7fe90341382a59ad3e5953ac6a4150e76,Binance: Deposit [0xecf0e8],2555,4497814728.215549,4497814728.215549,0.0,2555,v2
Binance Hot Wallet,0x06fd4ba7973a0d39a91734bbc35bc2bcaa99e3b0,Binance: Wallet [0x06fd4b],203046,4491271808.720484,4491271808.720484,0.0,5445,v2
Binance Hot Wallet,0x34e479b3dbd9f1b05cf9fff3e7bcee2630e403ad,Binance: Deposit [0x34e479],2148,4298531001.096902,4298531001.096902,0.0,1293,v2
Binance Hot Wallet,0xed89da9dd83a0d703991ee833969489278b260e7,Binance: Jump Trading Deposit [0xed89da],6477,4252651325.106802,4252651325.106802,0.0,2434,v2
Binance Hot Wallet,0x5144607c13557fa93bb38d93358ca2492c588977,Binance: Deposit [0x514460],20,4227842526.9026947,4227842526.9026947,0.0,0,v2
Binance Hot Wallet,0xf17aced3c7a8daa29ebb90db8d1b6efd8c364a18,Binance: ETH2 Staking [0xf17ace],23,4211019002.0816708,0.0,4211019002.0816708,0,v2
Binance Hot Wallet,0xef686ec84eea2eae6f59cbc704d05b939f8fb385,HTX: Binance Deposit [0xef686e],558,3851998289.6222296,0.0,3851998289.6222296,528,v2
Binance Hot Wallet,0x3284ac109eb04f070b40ea2bdc644d3a00de7bdb,Binance: Deposit [0x3284ac],787,3790497191.956791,3790497191.956791,0.0,560,v2
Binance Hot Wallet,0x667cc3145f9f63bd796a1a62ef504aaa160550e5,Binance: Deposit [0x667cc3],505,3678870679.1974616,3678870679.1974616,0.0,432,v2
